publication_id	pmid	compound_id	compound  chebi_id
473	19707251	849	3-Hydroxyfluorene	89645
473	19707251	848	2-Hydroxyfluorene	34289
473	19707251	853	3-Hydroxyphenanthrene	20184
473	19707251	851	1-Hydroxyphenanthrene	27528
473	19707251	852	2-Hydroxyphenanthrene	19760
473	19707251	855	1-Hydroxypyrene	34093
474	23711692	1470	3-Phenoxybenzoic acid (PBA)	72631
475	22262702	1445	DEHP metabolites	
475	22262702	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
475	22262702	1398	Mono-n-butyl phthalate (MnBP)	
475	22262702	1399	Mono-isobutyl phthalate (MiBP)	
475	22262702	1397	Monobenzyl phthalate (MBzP)	
475	22262702	1396	Monoethyl phthalate (MEP)	70973
475	22262702	1418	Bisphenol A (BPA)	33216
475	22262702	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
475	22262702	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
475	22262702	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
476	20797930	1396	Monoethyl phthalate (MEP)	70973
476	20797930	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
477	17538540	31	Enterolactone	81555
478	24034517	1396	Monoethyl phthalate (MEP)	70973
478	24034517	1399	Mono-isobutyl phthalate (MiBP)	
478	24034517	1398	Mono-n-butyl phthalate (MnBP)	
478	24034517	1450	DBP metabolites	
478	24034517	1397	Monobenzyl phthalate (MBzP)	
478	24034517	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
478	24034517	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
478	24034517	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
478	24034517	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
478	24034517	1445	DEHP metabolites	
478	24034517	1473	Phthalic acid (PA)	29069
478	24034517	1524	Phthalate metabolites	
479	9796633	30	Enterodiol	81556
479	9796633	31	Enterolactone	81555
479	9796633	4	Daidzein	28197
479	9796633	3	Genistein	28088
479	9796633	10	Equol	34741
479	9796633	17	O-Desmethylangolensin	88902
484	25262085	899	Dichloroacetic acid	36386
484	25262085	897	Trichloroacetic acid	30956
485	25383963	1172	PBDEs	
485	25383963	1180	BDE-28	
485	25383963	1185	BDE-47	81584
485	25383963	1193	BDE-99	81582
485	25383963	1194	BDE-100	
485	25383963	1202	BDE-153	
486	18458835	31	Enterolactone	81555
486	18458835	20	Kaempferol	28499
486	18458835	2	Quercetin	16243
486	18458835	44	Isorhamnetin	6052
486	18458835	47	Luteolin	15864
486	18458835	22	Hesperetin	28230
486	18458835	1482	Gallocatechin	31018
486	18458835	394	Caffeic acid	16433
486	18458835	1483	p-Coumaric acid	36090
486	18458835	1484	Ferulic acid	17620
486	18458835	1485	Vanillic acid	16632
486	18458835	1486	Syringic acid	68329
486	18458835	1487	Salicylic acid	16914
486	18458835	1488	Ellagic acid	4775
487	20332255	578	25-Hydroxycholecalciferol	17933
488	23388668	145	5-n-Heptadecylresorcinol (C17:0)	
488	23388668	146	5-n-Nonadecylresorcinol (C19:0)	
488	23388668	147	5-n-Heneicosylresorcinol (C21:0)	
488	23388668	148	5-n-Tricosylresorcinol (C23:0)	
488	23388668	149	5-n-Pentacosylresorcinol (C25:0)	
488	23388668	144	Alkylresorcinols	
488	23388668	150	5-n-Heptadecylresorcinol (C17:0) / 5-n-Heneicosylresorcinol (C21:0)	
489	23769186	897	Trichloroacetic acid	30956
490	23368909	134	Vitamin C	
490	23368909	135	Retinol	17336
490	23368909	237	alpha-Tocopherol	18145
490	23368909	238	gamma-Tocopherol	18185
490	23368909	88	Lutein	28838
490	23368909	85	Zeaxanthin	27547
490	23368909	84	beta-Cryptoxanthin	10362
490	23368909	86	Lycopene	15948
490	23368909	83	alpha-Carotene	28425
490	23368909	89	beta-Carotene	17579
490	23368909	87	Carotenoids	
490	23368909	489	Folates	
490	23368909	336	Homocysteine	17588
490	23368909	189	Pyridoxal 5'-phosphate	18405
490	23368909	115	Vitamin B12	
491	20086315	155	Thiamin	18385
491	20086315	156	Riboflavin	17015
491	20086315	157	4-Pyridoxic acid	17405
491	20086315	115	Vitamin B12	
491	20086315	158	Nicotinamide metabolites	
491	20086315	154	Pantothenic acid	46905
491	20086315	489	Folates	
491	20086315	1489	Biotin	15956
491	20086315	236	Ascorbic acid	29073
491	20086315	189	Pyridoxal 5'-phosphate	18405
491	20086315	605	Nicotinamide	17154
497	23623597	1396	Monoethyl phthalate (MEP)	70973
497	23623597	1398	Mono-n-butyl phthalate (MnBP)	
497	23623597	1399	Mono-isobutyl phthalate (MiBP)	
497	23623597	1397	Monobenzyl phthalate (MBzP)	
497	23623597	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
497	23623597	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
497	23623597	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
497	23623597	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
499	19729343	1398	Mono-n-butyl phthalate (MnBP)	
499	19729343	1399	Mono-isobutyl phthalate (MiBP)	
499	19729343	1397	Monobenzyl phthalate (MBzP)	
499	19729343	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
499	19729343	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
499	19729343	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
499	19729343	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
499	19729343	1490	Mono(2-carboxymethylhexyl) phthalate (MCMHP)	
499	19729343	1451	Mono-hydroxy-isononyl phthalate (OH-MiNP)	
499	19729343	1492	Mono-oxo-isononyl phthalate (oxo-MiNP)	
499	19729343	1465	Mono-carboxy-isononyl phthalate (cx-MiNP)	
500	15575555	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
500	15575555	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
500	15575555	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
502	14762970	1445	DEHP metabolites	
502	14762970	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
502	14762970	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
502	14762970	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
503	16882519	1455	Mono(carboxy-isooctyl) phthalate (MCOP)	
503	16882519	1451	Mono-hydroxy-isononyl phthalate (OH-MiNP)	
503	16882519	1492	Mono-oxo-isononyl phthalate (oxo-MiNP)	
503	16882519	1453	Mono-isononyl phthalate (MiNP)	
504	14998748	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
504	14998748	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
504	14998748	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
505	21371937	1398	Mono-n-butyl phthalate (MnBP)	
505	21371937	1399	Mono-isobutyl phthalate (MiBP)	
505	21371937	1397	Monobenzyl phthalate (MBzP)	
505	21371937	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
505	21371937	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
505	21371937	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
505	21371937	1490	Mono(2-carboxymethylhexyl) phthalate (MCMHP)	
505	21371937	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
505	21371937	1451	Mono-hydroxy-isononyl phthalate (OH-MiNP)	
505	21371937	1492	Mono-oxo-isononyl phthalate (oxo-MiNP)	
505	21371937	1455	Mono(carboxy-isooctyl) phthalate (MCOP)	
505	21371937	1502	Mono-hydroxy-isodecyl phthalate (OH-MiDP)	
505	21371937	1503	Mono-oxo-isodecyl phthalate (oxo-MiDP)	
505	21371937	1504	Mono-carboxy-isodecyl phthalate (cx-MiDP)	
507	11049818	1396	Monoethyl phthalate (MEP)	70973
507	11049818	1397	Monobenzyl phthalate (MBzP)	
507	11049818	1398	Mono-n-butyl phthalate (MnBP)	
507	11049818	1505	Mono-cyclohexyl phthalate (MCHP)	
507	11049818	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
507	11049818	1453	Mono-isononyl phthalate (MiNP)	
507	11049818	1452	Mono-n-octyl phthalate (MnOP)	
508	21955883	1418	Bisphenol A (BPA)	33216
508	21955883	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
508	21955883	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
508	21955883	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
508	21955883	1397	Monobenzyl phthalate (MBzP)	
508	21955883	1505	Mono-cyclohexyl phthalate (MCHP)	
508	21955883	1396	Monoethyl phthalate (MEP)	70973
508	21955883	1399	Mono-isobutyl phthalate (MiBP)	
508	21955883	1453	Mono-isononyl phthalate (MiNP)	
508	21955883	1395	Monomethyl phthalate (MMP)	
508	21955883	1452	Mono-n-octyl phthalate (MnOP)	
509	23528233	1396	Monoethyl phthalate (MEP)	70973
509	23528233	1399	Mono-isobutyl phthalate (MiBP)	
509	23528233	1398	Mono-n-butyl phthalate (MnBP)	
509	23528233	1450	DBP metabolites	
509	23528233	1397	Monobenzyl phthalate (MBzP)	
509	23528233	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
509	23528233	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
509	23528233	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
509	23528233	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
509	23528233	1445	DEHP metabolites	
509	23528233	1452	Mono-n-octyl phthalate (MnOP)	
509	23528233	1404	Mono(3-carboxypropyl) phthalate (MCPP)	
509	23528233	1453	Mono-isononyl phthalate (MiNP)	
509	23528233	1451	Mono-hydroxy-isononyl phthalate (OH-MiNP)	
509	23528233	1492	Mono-oxo-isononyl phthalate (oxo-MiNP)	
509	23528233	1455	Mono(carboxy-isooctyl) phthalate (MCOP)	
509	23528233	1456	DiNP metabolites	
511	23270838	1396	Monoethyl phthalate (MEP)	70973
511	23270838	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
511	23270838	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
511	23270838	1398	Mono-n-butyl phthalate (MnBP)	
511	23270838	1397	Monobenzyl phthalate (MBzP)	
512	21983396	1395	Monomethyl phthalate (MMP)	
512	21983396	1396	Monoethyl phthalate (MEP)	70973
512	21983396	1397	Monobenzyl phthalate (MBzP)	
512	21983396	1398	Mono-n-butyl phthalate (MnBP)	
512	21983396	1507	Mono-hydroxy-n-butyl phthalate (OH-MnBP)	
512	21983396	1509	DnBP metabolites	
512	21983396	1404	Mono(3-carboxypropyl) phthalate (MCPP)	
512	21983396	1399	Mono-isobutyl phthalate (MiBP)	
512	21983396	1506	Mono-hydroxy-iso-butyl phthalate (OH-MiBP)	
512	21983396	1510	DiBP metabolites	
512	21983396	1505	Mono-cyclohexyl phthalate (MCHP)	
512	21983396	1508	Mono-n-pentyl phthalate (MnPP)	
512	21983396	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
512	21983396	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
512	21983396	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
512	21983396	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
512	21983396	1445	DEHP metabolites	
512	21983396	1451	Mono-hydroxy-isononyl phthalate (OH-MiNP)	
512	21983396	1492	Mono-oxo-isononyl phthalate (oxo-MiNP)	
512	21983396	1465	Mono-carboxy-isononyl phthalate (cx-MiNP)	
512	21983396	1456	DiNP metabolites	
512	21983396	1502	Mono-hydroxy-isodecyl phthalate (OH-MiDP)	
512	21983396	1503	Mono-oxo-isodecyl phthalate (oxo-MiDP)	
512	21983396	1504	Mono-carboxy-isodecyl phthalate (cx-MiDP)	
512	21983396	1511	DiDP metabolites	
512	21983396	1452	Mono-n-octyl phthalate (MnOP)	
513	23394847	1396	Monoethyl phthalate (MEP)	70973
513	23394847	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
513	23394847	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
513	23394847	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
513	23394847	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
513	23394847	1490	Mono(2-carboxymethylhexyl) phthalate (MCMHP)	
513	23394847	1398	Mono-n-butyl phthalate (MnBP)	
513	23394847	1399	Mono-isobutyl phthalate (MiBP)	
513	23394847	1453	Mono-isononyl phthalate (MiNP)	
513	23394847	1492	Mono-oxo-isononyl phthalate (oxo-MiNP)	
513	23394847	1451	Mono-hydroxy-isononyl phthalate (OH-MiNP)	
513	23394847	1455	Mono(carboxy-isooctyl) phthalate (MCOP)	
513	23394847	1397	Monobenzyl phthalate (MBzP)	
513	23394847	1452	Mono-n-octyl phthalate (MnOP)	
513	23394847	1404	Mono(3-carboxypropyl) phthalate (MCPP)	
513	23394847	1505	Mono-cyclohexyl phthalate (MCHP)	
515	18335100	1398	Mono-n-butyl phthalate (MnBP)	
515	18335100	1397	Monobenzyl phthalate (MBzP)	
515	18335100	1404	Mono(3-carboxypropyl) phthalate (MCPP)	
515	18335100	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
515	18335100	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
515	18335100	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
515	18335100	1396	Monoethyl phthalate (MEP)	70973
515	18335100	1395	Monomethyl phthalate (MMP)	
515	18335100	1399	Mono-isobutyl phthalate (MiBP)	
515	18335100	1512	Diethyl phthalate (DEP)	34698
515	18335100	1513	Di-n-butyl phthalate (DnBP)	535597
515	18335100	1514	Butyl benzyl phthalate (BBzP)	34595
515	18335100	1515	Di(2-ethylhexyl) phthalate (DEHP)	17747
515	18335100	1516	Di-n-octyl phthalate (DnOP)	34679
516	20354564	1396	Monoethyl phthalate (MEP)	70973
516	20354564	1398	Mono-n-butyl phthalate (MnBP)	
517	19394271	1395	Monomethyl phthalate (MMP)	
517	19394271	1396	Monoethyl phthalate (MEP)	70973
517	19394271	1452	Mono-n-octyl phthalate (MnOP)	
517	19394271	1404	Mono(3-carboxypropyl) phthalate (MCPP)	
517	19394271	1398	Mono-n-butyl phthalate (MnBP)	
517	19394271	1399	Mono-isobutyl phthalate (MiBP)	
517	19394271	1397	Monobenzyl phthalate (MBzP)	
517	19394271	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
517	19394271	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
517	19394271	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
517	19394271	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
517	19394271	1490	Mono(2-carboxymethylhexyl) phthalate (MCMHP)	
517	19394271	1492	Mono-oxo-isononyl phthalate (oxo-MiNP)	
517	19394271	1451	Mono-hydroxy-isononyl phthalate (OH-MiNP)	
517	19394271	1418	Bisphenol A (BPA)	33216
520	21575223	1465	Mono-carboxy-isononyl phthalate (cx-MiNP)	
520	21575223	1455	Mono(carboxy-isooctyl) phthalate (MCOP)	
520	21575223	1398	Mono-n-butyl phthalate (MnBP)	
520	21575223	1396	Monoethyl phthalate (MEP)	70973
520	21575223	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
520	21575223	1397	Monobenzyl phthalate (MBzP)	
520	21575223	1404	Mono(3-carboxypropyl) phthalate (MCPP)	
520	21575223	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
520	21575223	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
520	21575223	1399	Mono-isobutyl phthalate (MiBP)	
520	21575223	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
521	18414628	1396	Monoethyl phthalate (MEP)	70973
521	18414628	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
521	18414628	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
521	18414628	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
521	18414628	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
521	18414628	1445	DEHP metabolites	
521	18414628	1398	Mono-n-butyl phthalate (MnBP)	
521	18414628	1399	Mono-isobutyl phthalate (MiBP)	
521	18414628	1404	Mono(3-carboxypropyl) phthalate (MCPP)	
521	18414628	1397	Monobenzyl phthalate (MBzP)	
522	17182278	1398	Mono-n-butyl phthalate (MnBP)	
522	17182278	1399	Mono-isobutyl phthalate (MiBP)	
522	17182278	1397	Monobenzyl phthalate (MBzP)	
522	17182278	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
522	17182278	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
522	17182278	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
522	17182278	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
522	17182278	1490	Mono(2-carboxymethylhexyl) phthalate (MCMHP)	
522	17182278	1492	Mono-oxo-isononyl phthalate (oxo-MiNP)	
522	17182278	1451	Mono-hydroxy-isononyl phthalate (OH-MiNP)	
523	14998749	1396	Monoethyl phthalate (MEP)	70973
523	14998749	1398	Mono-n-butyl phthalate (MnBP)	
523	14998749	1397	Monobenzyl phthalate (MBzP)	
523	14998749	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
525	17366830	31	Enterolactone	81555
525	17366830	4	Daidzein	28197
525	17366830	30	Enterodiol	81556
525	17366830	3	Genistein	28088
525	17366830	10	Equol	34741
525	17366830	17	O-Desmethylangolensin	88902
525	17366830	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
525	17366830	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
525	17366830	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
525	17366830	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
525	17366830	1396	Monoethyl phthalate (MEP)	70973
525	17366830	1398	Mono-n-butyl phthalate (MnBP)	
525	17366830	1397	Monobenzyl phthalate (MBzP)	
525	17366830	1399	Mono-isobutyl phthalate (MiBP)	
525	17366830	1404	Mono(3-carboxypropyl) phthalate (MCPP)	
525	17366830	1395	Monomethyl phthalate (MMP)	
525	17366830	1418	Bisphenol A (BPA)	33216
526	17400024	1398	Mono-n-butyl phthalate (MnBP)	
526	17400024	1399	Mono-isobutyl phthalate (MiBP)	
526	17400024	1397	Monobenzyl phthalate (MBzP)	
526	17400024	1492	Mono-oxo-isononyl phthalate (oxo-MiNP)	
526	17400024	1451	Mono-hydroxy-isononyl phthalate (OH-MiNP)	
526	17400024	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
526	17400024	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
526	17400024	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
526	17400024	1490	Mono(2-carboxymethylhexyl) phthalate (MCMHP)	
526	17400024	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
529	15776263	1398	Mono-n-butyl phthalate (MnBP)	
529	15776263	1397	Monobenzyl phthalate (MBzP)	
530	21477864	1395	Monomethyl phthalate (MMP)	
530	21477864	1396	Monoethyl phthalate (MEP)	70973
530	21477864	1404	Mono(3-carboxypropyl) phthalate (MCPP)	
530	21477864	1398	Mono-n-butyl phthalate (MnBP)	
530	21477864	1399	Mono-isobutyl phthalate (MiBP)	
530	21477864	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
530	21477864	1490	Mono(2-carboxymethylhexyl) phthalate (MCMHP)	
530	21477864	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
530	21477864	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
530	21477864	1397	Monobenzyl phthalate (MBzP)	
530	21477864	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
530	21477864	1505	Mono-cyclohexyl phthalate (MCHP)	
530	21477864	1452	Mono-n-octyl phthalate (MnOP)	
530	21477864	1453	Mono-isononyl phthalate (MiNP)	
531	21395215	1395	Monomethyl phthalate (MMP)	
531	21395215	1396	Monoethyl phthalate (MEP)	70973
531	21395215	1404	Mono(3-carboxypropyl) phthalate (MCPP)	
531	21395215	1398	Mono-n-butyl phthalate (MnBP)	
531	21395215	1399	Mono-isobutyl phthalate (MiBP)	
531	21395215	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
531	21395215	1490	Mono(2-carboxymethylhexyl) phthalate (MCMHP)	
531	21395215	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
531	21395215	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
531	21395215	1505	Mono-cyclohexyl phthalate (MCHP)	
531	21395215	1397	Monobenzyl phthalate (MBzP)	
531	21395215	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
531	21395215	1452	Mono-n-octyl phthalate (MnOP)	
531	21395215	1453	Mono-isononyl phthalate (MiNP)	
532	12963402	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
532	12963402	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
532	12963402	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
532	12963402	1398	Mono-n-butyl phthalate (MnBP)	
532	12963402	1397	Monobenzyl phthalate (MBzP)	
532	12963402	1396	Monoethyl phthalate (MEP)	70973
532	12963402	1452	Mono-n-octyl phthalate (MnOP)	
533	21075419	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
533	21075419	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
533	21075419	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
533	21075419	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
533	21075419	1490	Mono(2-carboxymethylhexyl) phthalate (MCMHP)	
533	21075419	1399	Mono-isobutyl phthalate (MiBP)	
533	21075419	1398	Mono-n-butyl phthalate (MnBP)	
533	21075419	1397	Monobenzyl phthalate (MBzP)	
533	21075419	1451	Mono-hydroxy-isononyl phthalate (OH-MiNP)	
533	21075419	1492	Mono-oxo-isononyl phthalate (oxo-MiNP)	
533	21075419	1465	Mono-carboxy-isononyl phthalate (cx-MiNP)	
538	23419587	1396	Monoethyl phthalate (MEP)	70973
538	23419587	1398	Mono-n-butyl phthalate (MnBP)	
538	23419587	1397	Monobenzyl phthalate (MBzP)	
538	23419587	1404	Mono(3-carboxypropyl) phthalate (MCPP)	
538	23419587	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
538	23419587	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
538	23419587	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
539	20973429	1418	Bisphenol A (BPA)	33216
540	23246700	1396	Monoethyl phthalate (MEP)	70973
540	23246700	1398	Mono-n-butyl phthalate (MnBP)	
540	23246700	1399	Mono-isobutyl phthalate (MiBP)	
540	23246700	1397	Monobenzyl phthalate (MBzP)	
540	23246700	1508	Mono-n-pentyl phthalate (MnPP)	
540	23246700	1518	Mono(4-hydroxypentyl) phthalate (MHPP)	
540	23246700	1519	Mono-isopentyl phthalate (MiPP)	
540	23246700	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
540	23246700	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
540	23246700	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
540	23246700	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
540	23246700	1490	Mono(2-carboxymethylhexyl) phthalate (MCMHP)	
540	23246700	1452	Mono-n-octyl phthalate (MnOP)	
540	23246700	1453	Mono-isononyl phthalate (MiNP)	
540	23246700	1451	Mono-hydroxy-isononyl phthalate (OH-MiNP)	
540	23246700	1492	Mono-oxo-isononyl phthalate (oxo-MiNP)	
540	23246700	1455	Mono(carboxy-isooctyl) phthalate (MCOP)	
540	23246700	1503	Mono-oxo-isodecyl phthalate (oxo-MiDP)	
540	23246700	1504	Mono-carboxy-isodecyl phthalate (cx-MiDP)	
540	23246700	1502	Mono-hydroxy-isodecyl phthalate (OH-MiDP)	
541	18824263	1397	Monobenzyl phthalate (MBzP)	
541	18824263	1396	Monoethyl phthalate (MEP)	70973
541	18824263	1465	Mono-carboxy-isononyl phthalate (cx-MiNP)	
541	18824263	1455	Mono(carboxy-isooctyl) phthalate (MCOP)	
541	18824263	1404	Mono(3-carboxypropyl) phthalate (MCPP)	
541	18824263	1398	Mono-n-butyl phthalate (MnBP)	
541	18824263	1399	Mono-isobutyl phthalate (MiBP)	
541	18824263	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
541	18824263	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
541	18824263	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
541	18824263	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
542	21440302	1465	Mono-carboxy-isononyl phthalate (cx-MiNP)	
542	21440302	1455	Mono(carboxy-isooctyl) phthalate (MCOP)	
542	21440302	1403	Mono(2-ethyl-5-carboxypentyl) phthalate (MECPP)
542	21440302	1402	Mono(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP)	
542	21440302	1401	Mono(2-ethyl-5-oxohexyl) phthalate (MEOHP)	
542	21440302	1400	Mono(2-ethylhexyl) phthalate (MEHP)	17243
542	21440302	1404	Mono(3-carboxypropyl) phthalate (MCPP)	
542	21440302	1399	Mono-isobutyl phthalate (MiBP)	
542	21440302	1398	Mono-n-butyl phthalate (MnBP)	
542	21440302	1397	Monobenzyl phthalate (MBzP)	
542	21440302	1396	Monoethyl phthalate (MEP)	70973
